stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3012,,Incr. via Sista Alta,,45.196659,12.148109,,,,,,
3013,,dopo bivio Sista,,45.193928,12.154531,,,,,,
3014,,dopo bivio Sista,,45.194065,12.154216,,,,,,
3015,,Civico 38,,45.194149,12.164652,,,,,,
3016,,Civico 38,,45.194389,12.164145,,,,,,
3017,,Civico 167,,45.194996,12.175238,,,,,,
3018,,Civico 167,,45.194630,12.175039,,,,,,
3019,,Ca' Bianca  (Idrovia),,45.190765,12.194801,,,,,,
3020,,Ca' Bianca  (v.Amolara),,45.191376,12.193472,,,,,,
3021,,Ca' Bianca  (Case Ina),,45.193466,12.198726,,,,,,
3022,,Ca' Bianca  (Case Ina),,45.193424,12.199010,,,,,,
3023,,Ca' Bianca  (Dist. Api),,45.193077,12.201556,,,,,,
3024,,Ca' Bianca  (Dist. Api),,45.193401,12.201388,,,,,,
3025,,Ca' Bianca  (Chiesa),,45.192219,12.203691,,,,,,
3026,,Ca' Bianca  (Chiesa),,45.192413,12.203590,,,,,,
3027,,Civico 17 - A  Ca' Amelia,,45.188992,12.211341,,,,,,
3028,,Civico 17 - A  Ca' Amelia,,45.189217,12.211221,,,,,,
3029,,Civico 11 A  Ca' Amelia,,45.187218,12.220752,,,,,,
3030,,Civico 11 A,,45.187271,12.220773,,,,,,
3031,,Tenuta Erizzi,,45.185558,12.227914,,,,,,
3032,,Tenuta Erizzi,,45.185722,12.228088,,,,,,
3033,,via Torre di Bebe,,45.183624,12.239298,,,,,,
3034,,via Torre di Bebe,,45.183578,12.239490,,,,,,
3035,,Civico 49 v.Torre di Bebe,,45.169395,12.237123,,,,,,
3036,,Civico 49 v.Torre di Bebe,,45.169384,12.237401,,,,,,
3037,,Incr. Strada Dolfina,,45.155823,12.209779,,,,,,
3038,,Incr. Strada Dolfina,,45.155735,12.209944,,,,,,
3039,,S. Gaetano,,45.148018,12.190057,,,,,,
3040,,S. Gaetano,,45.147945,12.190311,,,,,,
3041,,Km 9,,45.143009,12.174773,,,,,,
3042,,Km 9,,45.142857,12.174920,,,,,,
3043,,Chiosco Al Ponte,,45.133186,12.151216,,,,,,
3044,,Chiosco Al Ponte,,45.133053,12.151361,,,,,,
3045,,Localita' Braghetta,,45.132996,12.139555,,,,,,
3046,,Localita' Braghetta,,45.132885,12.139610,,,,,,
3047,,Dolfina - centro,,45.153801,12.208898,,,,,,
3048,,Dolfina - centro,,45.153835,12.209076,,,,,,
3049,,Km 13,,45.141441,12.206133,,,,,,
3050,,Km 13,,45.141487,12.206353,,,,,,
3051,,Civico 9 - Silos,,45.131020,12.200368,,,,,,
3052,,Civico 9 - Silos,,45.131062,12.200560,,,,,,
3053,,dopo Silos,,45.121864,12.199300,,,,,,
3054,,Prima Silos,,45.121899,12.199492,,,,,,
3055,,S. Pietro,,45.115273,12.187980,,,,,,
3056,,S. Pietro,,45.115189,12.188179,,,,,,
3057,,Prima dopo S.Pietro,,45.112099,12.191257,,,,,,
3058,,Prima prima di S.Pietro,,45.112274,12.191451,,,,,,
3059,,Seconda prima di S.Pietro,,45.105740,12.206141,,,,,,
3060,,Seconda prima di S.Pietro,,45.105953,12.206183,,,,,,
3061,,Prima di Cavanella,,45.105591,12.222574,,,,,,
3062,,dopo Cavanella,,45.105721,12.222643,,,,,,
3063,,Cavanella D' Adige,,45.109257,12.246865,,,,,,
3064,,Cavanella D' Adige,,45.109169,12.245553,,,,,,
3065,,Civico 26  - Cavanella,,45.113926,12.250803,,,,,,
3066,,Civico 26  - Cavanella,,45.113689,12.250501,,,,,,
3067,,Sport 2000,,45.115967,12.252334,,,,,,
3068,,Sport 2000,,45.116379,12.252308,,,,,,
3069,,Rist. Baldin,,45.127190,12.257689,,,,,,
3070,,Rist. Baldin,,45.127041,12.257287,,,,,,
3071,,Civico 46  (Casello),,45.131187,12.259703,,,,,,
3072,,Civico 46  (Casello),,45.131199,12.259507,,,,,,
3073,,Rist. Al Bragosso,,45.139973,12.264314,,,,,,
3074,,Rist. Al Bragosso,,45.139927,12.264016,,,,,,
3075,,S.Anna (v.Primavera),,45.141941,12.265545,,,,,,
3076,,S.Anna (v.Primavera),,45.142353,12.265181,,,,,,
3077,,S. Anna,,45.146671,12.267829,,,,,,
3078,,S. Anna,,45.145649,12.266993,,,,,,
3079,,Rist. Da Franco,,45.152374,12.270790,,,,,,
3080,,Rist. Da Franco,,45.152176,12.270442,,,,,,
3081,,Incr. Ca' Lino,,45.158108,12.272101,,,,,,
3082,,Incr. Ca' Lino,,45.157623,12.271881,,,,,,
3083,,Distributore  IP,,45.168549,12.274228,,,,,,
3084,,Distributore  IP,,45.168457,12.274000,,,,,,
3085,,Incr. Vecchia Romea,,45.174629,12.275740,,,,,,
3086,,Incr. Vecchia Romea,,45.174706,12.275588,,,,,,
3087,,Civico 6  (Incr. Romea),,45.178238,12.278865,,,,,,
3088,,Civico 6  (Incr. Romea),,45.178398,12.278578,,,,,,
3089,,Civico 20,,45.177555,12.284959,,,,,,
3090,,Civico 20,,45.177750,12.284582,,,,,,
3091,,Civico 92,,45.177368,12.287667,,,,,,
3092,,Civico 92,,45.177387,12.288013,,,,,,
3093,,Civico 78,,45.172729,12.290546,,,,,,
3094,,Civico 78,,45.172634,12.290963,,,,,,
3095,,Civico 64,,45.170811,12.292748,,,,,,
3096,,Civico 64,,45.170948,12.293066,,,,,,
3097,,Incr. via 1 Maggio,,45.164536,12.297320,,,,,,
3098,,Incr. via 1 Maggio,,45.164688,12.297550,,,,,,
3099,,Ca' Lino,,45.160069,12.299335,,,,,,
3100,,Ca' Lino,,45.160221,12.299539,,,,,,
3101,,Corte Colmello,,45.159306,12.307200,,,,,,
3102,,Corte Colmello,,45.159538,12.307345,,,,,,
3103,,Camping Isamar,,45.163296,12.322385,,,,,,
3104,,Camping Isamar,,45.163223,12.321985,,,,,,
3105,,Isaresidence,,45.167912,12.324944,,,,,,
3106,,Isaresidence,,45.167618,12.324591,,,,,,
3107,,Istituto Professionale,,45.171391,12.322121,,,,,,
3108,,Civico 7  (scuole),,45.171146,12.322104,,,,,,
3109,,Isola Verde - Capolinea,,45.174793,12.318967,,,,,,
3110,,Rist. Bella Laguna,,45.183903,12.248857,,,,,,
3111,,Rist. Bella Laguna,,45.184074,12.249126,,,,,,
3112,,Darsena,,45.183239,12.265562,,,,,,
3113,,Darsena,,45.183369,12.265626,,,,,,
3114,,Clodia Frigo,,45.184746,12.271538,,,,,,
3115,,Clodia Frigo,,45.184883,12.271551,,,,,,
3118,,Ponte delle Trezze,,45.215416,12.224485,,,,,,
3119,,Ponte delle Trezze,,45.215282,12.224211,,,,,,
3120,,Valfiore,,45.220051,12.212941,,,,,,
3121,,Valfiore,,45.219917,12.212667,,,,,,
3125,,Inc. via Seriola,,45.422485,12.095340,,,,,,
3126,,Inc. via Seriola,,45.422234,12.095160,,,,,,
3143,,Mira - Stazione FS,,45.427265,12.138959,,,,,,
3145,,Borgo San Giovanni Park,,45.207760,12.275805,,,,,,
3146,,Mercato Ortofrutticolo,,45.185062,12.276017,,,,,,
3255,,Centro Commerciale,,45.512432,12.228024,,,,,,
3267,,Sottomarina capolinea,,45.212502,12.291675,,,,,,
3269,,Sul ponte,,45.218418,12.281683,,,,,,
3270,,Prima del ponte,,45.218456,12.280875,,,,,,
3271,,Isola Dell' Unione,,45.216511,12.287815,,,,,,
3272,,Istituto Magistrale,,45.216297,12.287809,,,,,,
3273,,Linee frazioni,,45.217289,12.284217,,,,,,
3274,,Terminal Is.Unione,,45.217236,12.284381,,,,,,
3275,,Terminal Is.Unione,,45.217258,12.284185,,,,,,
3276,,Terminal Is.Unione,,45.217197,12.284346,,,,,,
3280,,Civico 24,,45.217026,12.292926,,,,,,
3283,,Scuole,,45.212952,12.291872,,,,,,
3284,,Civico 13,,45.212872,12.291975,,,,,,
3286,,Civico 253,,45.210602,12.290992,,,,,,
3287,,Civico 6,,45.211800,12.293094,,,,,,
3288,,Civico 6  (Giardini),,45.211948,12.292962,,,,,,
3293,,Hotel Metropole,,45.218281,12.294814,,,,,,
3294,,Hotel Pineta,,45.216869,12.294754,,,,,,
3297,,Civico 37,,45.206123,12.295406,,,,,,
3298,,Civico 154,,45.203838,12.296146,,,,,,
3299,,Civico 201 (v.Pigafetta),,45.201153,12.296906,,,,,,
3300,,Civico 255,,45.198780,12.297683,,,,,,
3302,,Fronte Camping Adriatico,,45.204060,12.299804,,,,,,
3304,,Bagni Pagoda,,45.207752,12.298079,,,,,,
3305,,Camping Europa,,45.210365,12.296090,,,,,,
3306,,Caserma Carabinieri,,45.210197,12.295655,,,,,,
3309,,Hotel Park  (Edicola),,45.203598,12.299504,,,,,,
3312,,Civico 21  (Hotel Sole),,45.198315,12.299032,,,,,,
3313,,Incr. via Da Verrazzano,,45.197784,12.295330,,,,,,
3314,,Incr. via Zeno,,45.197468,12.292822,,,,,,
3315,,Civico 464  (v.Sambuco),,45.197159,12.288358,,,,,,
3316,,Civico 596  (v.Robina),,45.196945,12.285506,,,,,,
3317,,Incr. via Celsi,,45.196587,12.284603,,,,,,
3318,,Civico 454  (v.Schiavo),,45.196907,12.288362,,,,,,
3319,,Civico 539,,45.197128,12.291336,,,,,,
3320,,Civico 159  (Farmacia),,45.197453,12.295098,,,,,,
3321,,Civico 471  (Ospedale),,45.197990,12.284912,,,,,,
3322,,Ospedale,,45.198174,12.284721,,,,,,
3323,,Civico 387,,45.200905,12.286357,,,,,,
3324,,Civico 388  (Ina Case),,45.201885,12.286516,,,,,,
3325,,Cimitero,,45.203949,12.287828,,,,,,
3327,,Fossetta,,45.197289,12.279435,,,,,,
3328,,Fossetta,,45.196995,12.279350,,,,,,
3329,,Incr.v.De Gasperi,,45.199760,12.277104,,,,,,
3330,,Incr. via Nenni,,45.201569,12.277127,,,,,,
3331,,Civico 581  (Uff.ACTV),,45.203831,12.276864,,,,,,
3332,,Civico 517 (v.Berlinguer),,45.206112,12.276293,,,,,,
3333,,Stazione FS,,45.210377,12.276137,,,,,,
3334,,Stadio,,45.211983,12.276491,,,,,,
3335,,Campo Marconi,,45.215900,12.277479,,,,,,
3336,,Civico 1214,,45.218342,12.278408,,,,,,
3337,,Civico 1227,,45.218960,12.278435,,,,,,
3341,,Chioggia FS,,45.209911,12.275804,,,,,,
3342,,Istituto Ragioneria,,45.206326,12.275982,,,,,,
3343,,Civico 490  (Distr.Q8),,45.203667,12.276521,,,,,,
3344,,Civico 764  (Tabacchi),,45.201027,12.276958,,,,,,
3345,,Sotto Cavalcavia,,45.198124,12.276805,,,,,,
3347,,R.Madonna,,45.195374,12.282276,,,,,,
3348,,Civico 24,,45.192554,12.281245,,,,,,
3349,,Civico 137,,45.190075,12.280211,,,,,,
3350,,Coop Agricola,,45.187515,12.279625,,,,,,
3351,,Brondolo Centro,,45.184525,12.278491,,,,,,
3352,,Incr. Brondolo,,45.184624,12.278691,,,,,,
3353,,Coop Agricola v.Dolfina,,45.187389,12.279753,,,,,,
3354,,Latte Busche,,45.189903,12.280394,,,,,,
3355,,Civico 65,,45.192768,12.281530,,,,,,
3356,,R. Madonna,,45.195351,12.282332,,,,,,
3357,,Civico 102,,45.134846,11.985233,,,,,,
3359,,Incr. via Calvi,,45.537613,12.059671,,,,,,
3360,,via Della Fonda,,45.553104,12.068510,,,,,,
3361,,Incr.v.del Bigolo,,45.558453,12.061921,,,,,,
3362,,Cappelletta Centro,,45.571209,12.060622,,,,,,
3363,,Civico 22,,45.563881,12.094026,,,,,,
3364,,Scuole,,45.570213,12.109863,,,,,,
3365,,Scuole,,45.569778,12.109753,,,,,,
3366,,Rio S. Martino (centro),,45.589130,12.110378,,,,,,
3367,,Rio S. Martino,,45.589161,12.110514,,,,,,
3369,,Localita' Tabina,,45.609383,12.111340,,,,,,
3370,,Localita' Tabina,,45.609444,12.111937,,,,,,
3371,,Incr. via Bonarroti,,45.601814,12.111056,,,,,,
3372,,Incr. via Capitellon,,45.600193,12.111595,,,,,,
3373,,Incr. via S. Ambrogio,,45.591846,12.110418,,,,,,
3374,,Incr.v.Gallese (scuola),,45.592125,12.110795,,,,,,
3375,,Civico 262,,45.534733,11.943693,,,,,,
3376,,Civico 262,,45.534996,11.944491,,,,,,
3377,,S.M.delle Badesse,,45.536034,11.936860,,,,,,
3378,,Zona Indust. - Capolinea,,45.531563,11.963092,,,,,,
3379,,Incr. via L. Da Vinci,,45.595249,12.110538,,,,,,
3380,,Incr. via L. Da Vinci,,45.595581,12.111050,,,,,,
3381,,Pensione Lido,,45.218899,12.293324,,,,,,
3382,,Mogliano Municipio,,45.561337,12.235728,,,,,,
3383,,Briana,,45.534019,12.051394,,,,,,
3384,,Civico 36,,45.520802,12.153378,,,,,,
3385,,Civico 49,,45.520252,12.153614,,,,,,
3388,,Incr. via Lancerotto,,45.547005,12.078978,,,,,,
3389,,civico 142,,45.494320,12.127540,,,,,,
3390,,civico 142,,45.493893,12.127678,,,,,,
3398,,Consorzio Mira,,45.432987,12.139830,,,,,,
3399,,Cavarzere Z.I.,,45.142918,12.086387,,,,,,
3400,,Cavarzere Z.I.,,45.144924,12.083512,,,,,,
3401,,Cavarzere Z.I.,,45.144806,12.083382,,,,,,
3402,,Cavarzere Z.I.,,45.144371,12.080333,,,,,,
3404,,Distretto Sanitario,,45.503983,12.285963,,,,,,
3406,,Prima del ponte,,45.157166,12.004675,,,,,,
3407,,Oriago  (Rist. Vettore),,45.453426,12.177616,,,,,,
3408,,Mirano Ospedale,,45.497967,12.117122,,,,,,
3409,,Mirano,,45.497921,12.119098,,,,,,
3410,,Incr. V.le Treviso,,45.498295,12.118950,,,,,,
3411,,P.zza Delle Erbe,,45.492451,12.110657,,,,,,
3412,,P.zza Delle Erbe,,45.492683,12.110280,,,,,,
3414,,Vigonovo Centro,,45.386471,12.007780,,,,,,
3415,,Vigonovo Centro,,45.386414,12.007277,,,,,,
3416,,Vigonovo - Capolinea,,45.389065,12.005025,,,,,,
3417,,Civico 9,,45.375935,12.006094,,,,,,
3418,,Civico 9,,45.376095,12.005960,,,,,,
3421,,Celeseo - Capolinea,,45.371250,12.012600,,,,,,
3423,,Mira Municipio,,45.433491,12.125757,,,,,,
3425,,Calcroci,,45.385117,12.096265,,,,,,
3426,,Calcroci,,45.384983,12.096462,,,,,,
3427,,Prozzolo Ferrovia,,45.368885,12.093080,,,,,,
3428,,Prozzolo Ferrovia,,45.368736,12.093196,,,,,,
3429,,Liceo,,45.051060,12.062583,,,,,,
3430,,S. Pietro - Centro,,45.115696,12.185645,,,,,,
3432,,Casello 12 Loc.Musatti,,45.426563,12.103056,,,,,,
3433,,Capitello Albrizzi,,45.431164,12.111123,,,,,,
3434,,Mira Centro,,45.433361,12.121996,,,,,,
3435,,Stazione FS di Oriago,,45.448948,12.166125,,,,,,
3436,,Oriago Centro,,45.451851,12.171876,,,,,,
3437,,Centro Commerciale,,45.044586,12.059816,,,,,,
3438,,Lugo - fronte Capolinea,,45.372032,12.134615,,,,,,
3439,,Rottanova Centro,,45.141716,12.013440,,,,,,
3440,,Adria Ospedale,,45.048107,12.055657,,,,,,
3441,,Adria Ospedale,,45.048130,12.055812,,,,,,
3444,,Cavanella - Capolinea,,45.109657,12.245361,,,,,,
3446,,bivio B. Barbariga,,45.412716,12.017199,,,,,,
3447,,bivio B. Barbariga,,45.412655,12.017598,,,,,,
3448,,Casello 9  bivio Paluello,,45.418388,12.050804,,,,,,
3449,,Casello 9  bivio Paluello,,45.418423,12.053370,,,,,,
3450,,Ca' Pasqua - Capolinea,,45.183666,12.242985,,,,,,
3451,,Incr. via Villafranca,,45.495255,12.112058,,,,,,
3452,,Incr. via Villafranca,,45.495247,12.111799,,,,,,
3453,,Civico 22,,45.495384,12.117554,,,,,,
3454,,Civico 14 (v.Ca'Brandin),,45.124363,12.084412,,,,,,
3455,,Civico 21  (molino),,45.120548,12.112724,,,,,,
3456,,Civico 6  - Ca' Briani,,45.115852,12.139364,,,,,,
3457,,Punta Pali,,45.102650,12.147126,,,,,,
3458,,dopo il ponte,,45.102539,12.138394,,,,,,
3459,,Capitello Madonna,,45.094872,12.114182,,,,,,
3460,,Civico 60,,45.087654,12.109684,,,,,,
3461,,Ponte Grignella,,45.072025,12.099201,,,,,,
3462,,Scuola Elementare,,45.075378,12.093847,,,,,,
3463,,Civico 13,,45.078869,12.088486,,,,,,
3464,,Istituto S.Marco,,45.491184,12.205716,,,,,,
3465,,Agenzia Delle Entrate,,45.469978,12.210017,,,,,,
3466,,Parco Clodi',,45.188038,12.278930,,,,,,
3475,,Istituto Gris,,45.558361,12.269529,,,,,,
3476,,Istituto Gris,,45.558105,12.269232,,,,,,
3477,,Localita' Stanga,,45.409061,11.903627,,,,,,
3480,,Martellago Centro,,45.546009,12.157515,,,,,,
3481,,Mirano scuole,,45.496170,12.095824,,,,,,
3490,,Villaggio dei Fiori,,45.492313,12.150464,,,,,,
3491,,Civico 9,,45.215336,12.292016,,,,,,
3492,,Civico 12,,45.215031,12.292194,,,,,,
3494,,Scuole,,45.208271,12.292160,,,,,,
3495,,"Pasticceria ""Da Berto""",,45.208179,12.289858,,,,,,
3496,,Civico 78,,45.206490,12.296863,,,,,,
3498,,Civico 152,,45.203987,12.298047,,,,,,
3499,,Incr. via Pegaso,,45.201519,12.299120,,,,,,
3500,,Civico 11  Edicola,,45.199837,12.299883,,,,,,
3501,,Brondolo,,45.184643,12.278858,,,,,,
3502,,Brondolo,,45.181610,12.279794,,,,,,
3503,,Brondolo,,45.181683,12.279724,,,,,,
3504,,Cantiere Munari,,45.427792,12.257347,,,,,,
3505,,Brondolo Centro,,45.184746,12.278878,,,,,,
485,,Parcheggio scambiatore,,45.514709,12.283532,,,,,,
487,,Fronte Civico 31,,45.474140,12.159186,,,,,,
488,,Civico 31,,45.474052,12.159686,,,,,,
489,,Fornase,,45.477074,12.160020,,,,,,
490,,Fornase,,45.477356,12.160055,,,,,,
501,,CORSIA A8,,45.438164,12.318434,,,,,,
503,,CORSIA B7,,45.437740,12.318321,,,,,,
505,,CORSIA B2,,45.437840,12.319076,,,,,,
506,,CORSIA A1,,45.438255,12.319207,,,,,,
507,,CORSIA A2,,45.438248,12.319139,,,,,,
508,,CORSIA A3,,45.438255,12.319068,,,,,,
509,,CORSIA A4,,45.438259,12.318982,,,,,,
510,,CORSIA A5,,45.438259,12.318910,,,,,,
511,,CORSIA A6,,45.438263,12.318851,,,,,,
512,,CORSIA A7,,45.438267,12.318780,,,,,,
514,,CORSIA B1,,45.437824,12.319190,,,,,,
515,,CORSIA B4,,45.437893,12.318943,,,,,,
516,,CORSIA B3,,45.437870,12.319024,,,,,,
517,,CORSIA B5,,45.437920,12.318844,,,,,,
518,,CORSIA B6,,45.437576,12.318973,,,,,,
527,,S.M.Mare-Pennello 2,,45.326313,12.321728,,,,,,
528,,S.M.Mare-Pennello 2,,45.326397,12.322150,,,,,,
540,,Civico 4B,,45.549965,12.076958,,,,,,
544,,Pergola,,45.503120,12.267841,,,,,,
545,,C.Comm.Le Barche,,45.492622,12.243914,,,,,,
546,,Cavarzere Capolinea,,45.132320,12.081796,,,,,,
547,,Capolinea ASL,,45.482048,12.201840,,,,,,
548,,Inc. Selvanese,,45.508511,12.208772,,,,,,
549,,Parcheggio,,45.509361,12.209953,,,,,,
550,,Scuole,,45.511433,12.211310,,,,,,
551,,Scuole,,45.511471,12.211020,,,,,,
552,,Cimitero,,45.203392,12.288547,,,,,,
553,,Incr. Da Verrazzano,,45.202660,12.293414,,,,,,
554,,Fronte PAM,,45.204208,12.294445,,,,,,
556,,Fronte Dix,,45.545040,12.070506,,,,,,
557,,Supermercato Dix,,45.544930,12.070262,,,,,,
558,,Ospedale,,45.552788,12.074696,,,,,,
559,,Ospedale,,45.552532,12.074610,,,,,,
563,,Istituti scolastici,,45.428925,12.085871,,,,,,
564,,Falloppio (SITA),,45.404430,11.887304,,,,,,
565,,Falloppio (SITA),,45.404526,11.887412,,,,,,
566,,Gozzi,,45.410606,11.882703,,,,,,
567,,Gozzi,,45.411858,11.882476,,,,,,
575,,Melloni,,45.427216,12.091467,,,,,,
576,,Meloni,,45.427147,12.091506,,,,,,
587,,Cavarzere FS,,45.147671,12.084365,,,,,,
588,,Cavarzere FS,,45.147278,12.084515,,,,,,
590,,Civico 3,,45.494823,12.267960,,,,,,
591,,Ponte delle Porte,,45.437134,12.141598,,,,,,
592,,Ponte delle Porte,,45.437008,12.141612,,,,,,
594,,Incr.v.Mons.Oddo Stocco,,45.520779,12.110995,,,,,,
597,,Sernaglia,,45.484398,12.236181,,,,,,
598,,Civico 234,,45.423588,11.977897,,,,,,
599,,Incr.v.Mascagni,,45.487751,12.110380,,,,,,
601,,Scuola G.Mazzini,,45.495209,12.103215,,,,,,
602,,Civico 6,,45.495628,12.113461,,,,,,
603,,Civico 22,,45.496159,12.118118,,,,,,
605,,Civico 117,,45.504810,12.133834,,,,,,
606,,Civico 11,,45.512928,12.115086,,,,,,
607,,Scuole,,45.494122,12.119549,,,,,,
608,,inc. via Morante,,45.550186,12.334412,,,,,,
609,,inc. via Morante,,45.550491,12.333693,,,,,,
610,,Incr. Negrelli,,45.502098,12.141241,,,,,,
611,,Ulloa,,45.479134,12.229342,,,,,,
612,,MESTRE FS C1,,45.482079,12.234669,,,,,,
613,,MESTRE FS C2,,45.482021,12.234631,,,,,,
614,,Incr. v.Pepe,,45.491108,12.246254,,,,,,
615,,incr.via Meucci,,45.491093,12.239982,,,,,,
616,,MESTRE CENTRO B3,,45.493553,12.246008,,,,,,
617,,Scuole,,45.460670,12.219049,,,,,,
620,,Centro Commerciale,,45.459454,12.212659,,,,,,
621,,Incr.via Pinton,,45.462040,12.215501,,,,,,
622,,Incr.via del Trifoglio,,45.461861,12.214904,,,,,,
623,,Inc. Castellana,,45.529728,12.187390,,,,,,
625,,Incr.v.Marinai d'Italia,,45.432674,12.137235,,,,,,
626,,Incr.v.Marinai d'Italia,,45.432480,12.137157,,,,,,
629,,MESTRE CENTRO B5,,45.493824,12.245619,,,,,,
630,,Ligabue,,45.465477,12.238401,,,,,,
632,,Terminal Ro-Port,,45.426861,12.247721,,,,,,
633,,CORRENTI,,45.465832,12.222430,,,,,,
637,,Rimessa bus,,45.446365,12.207115,,,,,,
638,,Rimessa bus,,45.445965,12.206977,,,,,,
640,,Centro Don Vecchi,,45.521137,12.229685,,,,,,
641,,Incr. Gioberti,,45.495674,12.156374,,,,,,
2227,,Ferrovia,,45.394634,12.099228,,,,,,
2228,,Localita' Marinelle,,45.404911,12.102017,,,,,,
2229,,Localita' Marinelle,,45.404896,12.101404,,,,,,
2230,,Sambruson,,45.413307,12.099564,,,,,,
2231,,Sambruson,,45.413406,12.099524,,,,,,
2232,,Sambruson,,45.413422,12.101236,,,,,,
2233,,Sambruson,,45.413254,12.101154,,,,,,
2234,,Rist. Redentore,,45.413994,12.110518,,,,,,
2235,,Rist. Redentore,,45.414173,12.110318,,,,,,
2236,,Ferrovia,,45.416191,12.122698,,,,,,
2237,,Ferrovia,,45.415981,12.122864,,,,,,
2238,,Porto Menai,,45.417976,12.132416,,,,,,
2239,,Porto Menai,,45.417786,12.132359,,,,,,
2240,,Incr. via dei Campi,,45.419483,12.140216,,,,,,
2241,,Incr. via dei Campi,,45.419525,12.140527,,,,,,
2242,,P.zza Vecchia,,45.417362,12.148179,,,,,,
2243,,P.zza Vecchia,,45.417404,12.147795,,,,,,
2244,,Scuole,,45.420635,12.151970,,,,,,
2245,,Scuole,,45.420628,12.151751,,,,,,
2246,,Gambarare Centro,,45.425087,12.152338,,,,,,
2247,,Gambarare Centro,,45.424805,12.152003,,,,,,
2248,,Incr. Riv. Matteotti,,45.434879,12.139224,,,,,,
2250,,Mira Municipio,,45.433239,12.124257,,,,,,
2251,,Mira Centro,,45.433758,12.121794,,,,,,
2252,,Mira Taglio  (cinema),,45.434532,12.121022,,,,,,
2253,,Supermercato Mirasole,,45.435337,12.129656,,,,,,
2254,,Supermercato Mirasole,,45.435535,12.129400,,,,,,
2256,,Mira Porte,,45.440193,12.140676,,,,,,
2257,,Mira Porte,,45.440311,12.140554,,,,,,
2258,,Distributore,,45.442039,12.146686,,,,,,
2260,,Capitello Albrizzi,,45.431320,12.111101,,,,,,
2261,,Casello 12  Loc. Musatti,,45.426735,12.102744,,,,,,
2263,,Deposito Dolo,,45.425667,12.081298,,,,,,
2264,,Deposito Dolo,,45.425579,12.081310,,,,,,
2265,,Argine Sinistro,,45.418705,12.087007,,,,,,
2266,,Argine Sinistro,,45.418858,12.087006,,,,,,
2267,,Ponte Vaso,,45.421570,12.079507,,,,,,
2268,,Ponte Vaso,,45.421734,12.079485,,,,,,
2269,,Ponte,,45.421078,12.078527,,,,,,
2270,,Ponte,,45.421104,12.078829,,,,,,
2271,,Idrovia,,45.411701,12.082251,,,,,,
2272,,Idrovia,,45.411327,12.081698,,,,,,
2273,,Supermecato,,45.389736,12.073627,,,,,,
2274,,Supermercato,,45.389717,12.073156,,,,,,
2275,,Campoverardo Chiesa,,45.393501,12.062260,,,,,,
2276,,Campoverardo Chiesa,,45.393612,12.062115,,,,,,
2277,,Campoverardo,,45.394302,12.062325,,,,,,
2278,,Campoverardo,,45.394115,12.062175,,,,,,
2279,,Crociata - civico 57,,45.390671,12.057688,,,,,,
2280,,Crociata - civico 52/A,,45.390751,12.057480,,,,,,
2281,,Bar Giardinetto,,45.394161,12.050577,,,,,,
2282,,Bar Giardinetto,,45.394096,12.050426,,,,,,
2283,,Villag.  Amicizia,,45.408760,12.051836,,,,,,
2284,,Villag. Amicizia,,45.408794,12.051694,,,,,,
2285,,Paluello Centro,,45.411747,12.053970,,,,,,
2286,,Paluello Centro,,45.411728,12.053779,,,,,,
2287,,Casello 9,,45.417149,12.052522,,,,,,
2288,,Casello 9,,45.417496,12.052273,,,,,,
2289,,Localita' Pecora,,45.418938,12.060034,,,,,,
2290,,Localita' Pecora,,45.419174,12.059919,,,,,,
2291,,Dolo Centro,,45.423599,12.074698,,,,,,
2292,,Dolo Centro,,45.423615,12.074477,,,,,,
2293,,Incr. via Bandiera,,45.417713,12.045567,,,,,,
2294,,Incr. via Bandiera,,45.417870,12.045483,,,,,,
2295,,Fiesso D' Artico,,45.416752,12.034814,,,,,,
2296,,Fiesso D' Artico,,45.416962,12.034814,,,,,,
2297,,Casa Cantoniera Anas,,45.416389,12.025122,,,,,,
2298,,Casa Cantoniera Anas,,45.416248,12.025340,,,,,,
2299,,Civico 170,,45.405853,12.039575,,,,,,
2300,,Civico 170,,45.406055,12.039568,,,,,,
2301,,"Tratt. ""Prandin""",,45.407146,12.029056,,,,,,
2302,,"Tratt. ""Prandin""",,45.406979,12.029053,,,,,,
2303,,via Pertile,,45.404434,12.019076,,,,,,
2304,,via Pertile,,45.404320,12.019219,,,,,,
2305,,P.tta S. Pietro,,45.405163,12.015689,,,,,,
2306,,P.tta S. Pietro,,45.405052,12.015465,,,,,,
2307,,Fronte Villa Pisani,,45.407249,12.013207,,,,,,
2308,,Villa Loredan,,45.407875,12.006717,,,,,,
2309,,Stra,,45.409458,12.005860,,,,,,
2310,,Stra,,45.409367,12.005611,,,,,,
2311,,Incr. via Capeleo,,45.413853,12.001616,,,,,,
2312,,Incr. via Capeleo,,45.413677,12.001560,,,,,,
2313,,Capriccio,,45.418785,11.987503,,,,,,
3,,incr.via Linghildal,,45.481152,12.247986,,,,,,
4,,Poste,,45.479931,12.250430,,,,,,
5,,Universita',,45.478153,12.253673,,,,,,
7,,Incr. via Ticozzi,,45.477299,12.250316,,,,,,
8,,A. C. I.,,45.479019,12.246115,,,,,,
9,,Imposte Dirette,,45.482002,12.236453,,,,,,
